            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459061.500000000, A.D. 2020-Jul-31 00:00:00.0000,  9.991804297354843E-01,  2.946881082208646E-01,  1.289373014304132E+02,  6.101048788436566E+01,  3.727585991837996E+01,  2.459034180677711E+06,  1.445571067017265E-04,  3.949202187165575E-03,  1.055760926128050E+02,  3.595641776913173E+02,  7.188336672744138E+02,  2.490365283408791E+06,
2459062.500000000, A.D. 2020-Aug-01 00:00:00.0000,  9.991804503906385E-01,  2.946881212145500E-01,  1.289372926299344E+02,  6.101049627850583E+01,  3.727586788350087E+01,  2.459034180677942E+06,  1.445516323920924E-04,  4.093604231830683E-03,  1.067126443187972E+02,  3.595732556619851E+02,  7.188518232027556E+02,  2.490459595942229E+06,
2459063.500000000, A.D. 2020-Aug-02 00:00:00.0000,  9.991804732847428E-01,  2.946881325725021E-01,  1.289372834721397E+02,  6.101050466556006E+01,  3.727587567502953E+01,  2.459034180678247E+06,  1.445455670066707E-04,  4.237977987014009E-03,  1.077917098703280E+02,  3.595833144744672E+02,  7.188719408163618E+02,  2.490564099993369E+06,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000,  9.991804982915319E-01,  2.946881420501839E-01,  1.289372739304715E+02,  6.101051306888700E+01,  3.727588328256363E+01,  2.459034180678638E+06,  1.445389441549558E-04,  4.382322697219318E-03,  1.088178420207750E+02,  3.595942985904253E+02,  7.188939090388004E+02,  2.490678218972286E+06,
2459065.500000000, A.D. 2020-Aug-04 00:00:00.0000,  9.991805251675009E-01,  2.946881493747638E-01,  1.289372639755935E+02,  6.101052151130999E+01,  3.727589068717014E+01,  2.459034180679120E+06,  1.445318284841040E-04,  4.526638713732513E-03,  1.097951222971566E+02,  3.596061009904022E+02,  7.189175138314297E+02,  2.490800841418773E+06,
2459066.500000000, A.D. 2020-Aug-05 00:00:00.0000,  9.991805535745487E-01,  2.946881542570326E-01,  1.289372535774947E+02,  6.101053001347223E+01,  3.727589786276839E+01,  2.459034180679698E+06,  1.445243096763038E-04,  4.670927455895203E-03,  1.107272195211503E+02,  3.596185731053917E+02,  7.189424580565263E+02,  2.490930424136290E+06,
2459067.500000000, A.D. 2020-Aug-06 00:00:00.0000,  9.991805831081425E-01,  2.946881564051846E-01,  1.289372427074522E+02,  6.101053859258134E+01,  3.727590477817334E+01,  2.459034180680376E+06,  1.445164949853979E-04,  4.815191287393850E-03,  1.116174400556124E+02,  3.596315371741460E+02,  7.189683861918868E+02,  2.491065120534337E+06,
2459068.500000000, A.D. 2020-Aug-07 00:00:00.0000,  9.991806133279116E-01,  2.946881555387398E-01,  1.289372313396664E+02,  6.101054726161031E+01,  3.727591139950244E+01,  2.459034180681154E+06,  1.445085011301768E-04,  4.959433326240709E-03,  1.124687710573758E+02,  3.596447996738809E+02,  7.189949111922231E+02,  2.491202920136188E+06,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000,  9.991806437877317E-01,  2.946881514009438E-01,  1.289372194524298E+02,  6.101055602897326E+01,  3.727591769264015E+01,  2.459034180682033E+06,  1.445004463259020E-04,  5.103657210125224E-03,  1.132839178079431E+02,  3.596581645302121E+02,  7.190216409090232E+02,  2.491341785810589E+06,
2459070.500000000, A.D. 2020-Aug-09 00:00:00.0000,  9.991806740625672E-01,  2.946881437682408E-01,  1.289372070287532E+02,  6.101056489864536E+01,  3.727592362547085E+01,  2.459034180683011E+06,  1.444924431758521E-04,  5.247866846244321E-03,  1.140653360189693E+02,  3.596714449095562E+02,  7.190482016753442E+02,  2.491479776294377E+06,
2459071.500000000, A.D. 2020-Aug-10 00:00:00.0000,  9.991807037695947E-01,  2.946881324558575E-01,  1.289371940564507E+02,  6.101057387064451E+01,  3.727592916962529E+01,  2.459034180684085E+06,  1.444845930806961E-04,  5.392066173905806E-03,  1.148152598638691E+02,  3.596844725015907E+02,  7.190742568707255E+02,  2.491615142653559E+06,
2459072.500000000, A.D. 2020-Aug-11 00:00:00.0000,  9.991807325814814E-01,  2.946881173192032E-01,  1.289371805277944E+02,  6.101058294173684E+01,  3.727593430154272E+01,  2.459034180685255E+06,  1.444769827251397E-04,  5.536258974509307E-03,  1.155357263657889E+02,  3.596971033610362E+02,  7.190995186047530E+02,  2.491746389007045E+06,
2459073.500000000, A.D. 2020-Aug-12 00:00:00.0000,  9.991807602341983E-01,  2.946880982519534E-01,  1.289371664388016E+02,  6.101059210628422E+01,  3.727593900302351E+01,  2.459034180686516E+06,  1.444696820151473E-04,  5.680448716131650E-03,  1.162285966712435E+02,  3.597092213458522E+02,  7.191237545934524E+02,  2.491872308283026E+06,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000,  9.991807865272800E-01,  2.946880751808913E-01,  1.289371517883242E+02,  6.101060135710156E+01,  3.727594326110770E+01,  2.459034180687867E+06,  1.444627440149512E-04,  5.824638467575545E-03,  1.168955746553611E+02,  3.597207382375809E+02,  7.191467883999809E+02,  2.491991983502278E+06,
2459075.500000000, A.D. 2020-Aug-14 00:00:00.0000,  9.991808113194812E-01,  2.946880480591255E-01,  1.289371365770819E+02,  6.101061068623236E+01,  3.727594706754828E+01,  2.459034180689306E+06,  1.444562061023114E-04,  5.968830861627825E-03,  1.175382232346311E+02,  3.597315918385212E+02,  7.191684956289832E+02,  2.492104768036268E+06,
2459076.500000000, A.D. 2020-Aug-15 00:00:00.0000,  9.991808345209207E-01,  2.946880168585969E-01,  1.289371208067555E+02,  6.101062008558308E+01,  3.727595041799248E+01,  2.459034180690833E+06,  1.444500920536157E-04,  6.113028104830105E-03,  1.181579787051799E+02,  3.597417425229702E+02,  7.191887970290818E+02,  2.492210249796022E+06,
