            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2456000.500000000, A.D. 2012-Mar-14 00:00:00.0000,  1.117970727596401E-02,  2.979095149066000E+01,  1.764751095151818E+00,  1.317293357810545E+02,  2.671667593546646E+02,  2.467262605551531E+06,  5.960253776826923E-03,  2.928749928514649E+02,  2.916882840506586E+02,  3.012777115302809E+01,  3.046459081539617E+01,  6.040011272668563E+04,
2456400.500000000, A.D. 2013-Apr-18 00:00:00.0000,  1.038269713520268E-02,  2.974308361291071E+01,  1.764131127035017E+00,  1.317141169835573E+02,  2.792907413216492E+02,  2.469248395661728E+06,  5.981873015388417E-03,  2.831455196365849E+02,  2.819835776429206E+02,  3.005513699771502E+01,  3.036719038251933E+01,  6.018181915160972E+04,
2456800.500000000, A.D. 2014-May-23 00:00:00.0000,  9.319499778022605E-03,  2.972134625898392E+01,  1.764538021888497E+00,  1.317093373635345E+02,  2.889164370233892E+02,  2.470833377408149E+06,  5.998089800008045E-03,  2.758295411534200E+02,  2.747659306081761E+02,  3.000094001277343E+01,  3.028053376656295E+01,  6.001910808329631E+04,
2457200.500000000, A.D. 2015-Jun-27 00:00:00.0000,  8.110789453546020E-03,  2.973598506646097E+01,  1.765705128413588E+00,  1.317159350437549E+02,  2.930344425215658E+02,  2.471527339762592E+06,  6.004633593729373E-03,  2.739725766695632E+02,  2.730447706432772E+02,  2.997913955539323E+01,  3.022229404432549E+01,  5.995369981874451E+04,
2457600.500000000, A.D. 2016-Jul-31 00:00:00.0000,  6.987553066175995E-03,  2.978339187214541E+01,  1.767304230375771E+00,  1.317327171769314E+02,  2.883898831779831E+02,  2.470788606476580E+06,  6.000480960651159E-03,  2.808650181802406E+02,  2.800773852992967E+02,  2.999296933699988E+01,  3.020254680185436E+01,  5.999519077899608E+04,
2458000.500000000, A.D. 2017-Sep-04 00:00:00.0000,  6.588314316905672E-03,  2.984159761658075E+01,  1.769068433041223E+00,  1.317579083193384E+02,  2.732861215478219E+02,  2.468318458970698E+06,  5.986542208029773E-03,  2.982311031211992E+02,  2.975633576578928E+02,  3.003950733281433E+01,  3.023741704904791E+01,  6.013488045187931E+04,
2458400.500000000, A.D. 2018-Oct-09 00:00:00.0000,  7.585099340112743E-03,  2.988094541400176E+01,  1.770867735908213E+00,  1.317909588318067E+02,  2.556720962906720E+02,  2.465417347094951E+06,  5.965731054190549E-03,  3.181393773831427E+02,  3.175552362134081E+02,  3.010932765533146E+01,  3.033770989666116E+01,  6.034465796897142E+04,
2458800.500000000, A.D. 2019-Nov-13 00:00:00.0000,  9.723748946776531E-03,  2.989437912491351E+01,  1.772332657240872E+00,  1.318248463966796E+02,  2.458714922345558E+02,  2.463799281115640E+06,  5.942449451315119E-03,  3.302949959021215E+02,  3.297369616830872E+02,  3.018791886922349E+01,  3.048145861353348E+01,  6.058107905660496E+04,
2459200.500000000, A.D. 2020-Dec-17 00:00:00.0000,  1.212178711248233E-02,  2.989114461061998E+01,  1.773387929729698E+00,  1.318566938218837E+02,  2.439089163996090E+02,  2.463474682698200E+06,  5.921838375347909E-03,  3.346889808745490E+02,  3.340868842706309E+02,  3.025792473269523E+01,  3.062470485477047E+01,  6.079193270431835E+04,
2459600.500000000, A.D. 2022-Jan-21 00:00:00.0000,  1.392320880280336E-02,  2.987637417775637E+01,  1.773934865343038E+00,  1.318815440987521E+02,  2.469958741322679E+02,  2.463981933055046E+06,  5.910027859080937E-03,  3.341056085819763E+02,  3.333977822529351E+02,  3.029822265818003E+01,  3.072007113860370E+01,  6.091341844469464E+04,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000,  1.448453114747619E-02,  2.985224700149293E+01,  1.774191684046468E+00,  1.319019350988190E+02,  2.532808506282844E+02,  2.465015372912685E+06,  5.912142400361765E-03,  3.303513572204888E+02,  3.295171969356209E+02,  3.029099790412334E+01,  3.072974880675375E+01,  6.089163210581186E+04,
2460400.500000000, A.D. 2024-Mar-31 00:00:00.0000,  1.368145627273715E-02,  2.982194411953854E+01,  1.774176653205287E+00,  1.319151834869448E+02,  2.617965162294273E+02,  2.466415591927557E+06,  5.928394923969841E-03,  3.243401595494602E+02,  3.234133574822906E+02,  3.023561131360511E+01,  3.064927850767168E+01,  6.072469945354662E+04,
2460800.500000000, A.D. 2025-May-05 00:00:00.0000,  1.203744098508247E-02,  2.979131060640709E+01,  1.773672139285284E+00,  1.319102797515598E+02,  2.716251908635471E+02,  2.468030302801520E+06,  5.952392662263155E-03,  3.169653748546257E+02,  3.160136043905164E+02,  3.015429110604309E+01,  3.051727160567908E+01,  6.047988102033656E+04,
2461200.500000000, A.D. 2026-Jun-09 00:00:00.0000,  1.024083887817580E-02,  2.976914748719404E+01,  1.772623582540816E+00,  1.318800082539972E+02,  2.809420822183489E+02,  2.469559044201165E+06,  5.975303322133186E-03,  3.100551630665805E+02,  3.091495053907157E+02,  3.007716286601757E+01,  3.038517824484111E+01,  6.024798752333126E+04,
2461600.500000000, A.D. 2027-Jul-14 00:00:00.0000,  8.671164071806037E-03,  2.976479958377712E+01,  1.771097101887214E+00,  1.318212333730091E+02,  2.868085443623190E+02,  2.470519712460300E+06,  5.990835879848621E-03,  3.065664619728428E+02,  3.057632428364310E+02,  3.002515260832492E+01,  3.028550563287272E+01,  6.009178138411908E+04,
2462000.500000000, A.D. 2028-Aug-17 00:00:00.0000,  7.493012046818555E-03,  2.978034803675334E+01,  1.769484222476006E+00,  1.317460365105803E+02,  2.863690153778582E+02,  2.470443816027446E+06,  5.996819315374029E-03,  3.093669593608052E+02,  3.086991972685740E+02,  3.000517719091178E+01,  3.023000634507021E+01,  6.003182371646066E+04,
